ConfigRuleName,SourceIdentifier
iam-inline-policy-blocked-kms-actions,IAM_INLINE_POLICY_BLOCKED_KMS_ACTIONS
iam-no-inline-policy-check,IAM_NO_INLINE_POLICY_CHECK
iam-password-policy,IAM_PASSWORD_POLICY
iam-policy-no-statements-with-admin-access,IAM_POLICY_NO_STATEMENTS_WITH_ADMIN_ACCESS
iam-policy-no-statements-with-full-access,IAM_POLICY_NO_STATEMENTS_WITH_FULL_ACCESS
iam-root-access-key-check,IAM_ROOT_ACCESS_KEY_CHECK
iam-user-group-membership-check,IAM_USER_GROUP_MEMBERSHIP_CHECK
iam-user-mfa-enabled,IAM_USER_MFA_ENABLED
iam-user-no-policies-check,IAM_USER_NO_POLICIES_CHECK
iam-user-unused-credentials-check,IAM_USER_UNUSED_CREDENTIALS_CHECK
ec2-instances-in-vpc,INSTANCES_IN_VPC
lambda-function-public-access-prohibited,LAMBDA_FUNCTION_PUBLIC_ACCESS_PROHIBITED
lambda-inside-vpc,LAMBDA_INSIDE_VPC
mfa-enabled-for-iam-console-access,MFA_ENABLED_FOR_IAM_CONSOLE_ACCESS
multi-region-cloudtrail-enabled,MULTI_REGION_CLOUD_TRAIL_ENABLED
opensearch-https-required,OPENSEARCH_HTTPS_REQUIRED
opensearch-in-vpc-only,OPENSEARCH_IN_VPC_ONLY
rds-instance-public-access-check,RDS_INSTANCE_PUBLIC_ACCESS_CHECK
rds-logging-enabled,RDS_LOGGING_ENABLED
rds-snapshots-public-prohibited,RDS_SNAPSHOTS_PUBLIC_PROHIBITED
rds-storage-encrypted,RDS_STORAGE_ENCRYPTED
redshift-backup-enabled,REDSHIFT_BACKUP_ENABLED
redshift-cluster-configuration-check,REDSHIFT_CLUSTER_CONFIGURATION_CHECK
redshift-cluster-maintenancesettings-check,REDSHIFT_CLUSTER_MAINTENANCESETTINGS_CHECK
redshift-cluster-public-access-check,REDSHIFT_CLUSTER_PUBLIC_ACCESS_CHECK
redshift-require-tls-ssl,REDSHIFT_REQUIRE_TLS_SSL
root-account-hardware-mfa-enabled,ROOT_ACCOUNT_HARDWARE_MFA_ENABLED
root-account-mfa-enabled,ROOT_ACCOUNT_MFA_ENABLED
s3-account-level-public-access-blocks-periodic,S3_ACCOUNT_LEVEL_PUBLIC_ACCESS_BLOCKS_PERIODIC
s3-bucket-level-public-access-prohibited,S3_BUCKET_LEVEL_PUBLIC_ACCESS_PROHIBITED
s3-bucket-logging-enabled,S3_BUCKET_LOGGING_ENABLED
s3-bucket-public-read-prohibited,S3_BUCKET_PUBLIC_READ_PROHIBITED
s3-bucket-public-write-prohibited,S3_BUCKET_PUBLIC_WRITE_PROHIBITED
s3-bucket-replication-enabled,S3_BUCKET_REPLICATION_ENABLED
s3-bucket-ssl-requests-only,S3_BUCKET_SSL_REQUESTS_ONLY
s3-bucket-versioning-enabled,S3_BUCKET_VERSIONING_ENABLED
s3-version-lifecycle-policy-check,S3_VERSION_LIFECYCLE_POLICY_CHECK
sagemaker-notebook-no-direct-internet-access,SAGEMAKER_NOTEBOOK_NO_DIRECT_INTERNET_ACCESS
secretsmanager-rotation-enabled-check,SECRETSMANAGER_ROTATION_ENABLED_CHECK
securityhub-enabled,SECURITYHUB_ENABLED
ssm-document-not-public,SSM_DOCUMENT_NOT_PUBLIC
subnet-auto-assign-public-ip-disabled,SUBNET_AUTO_ASSIGN_PUBLIC_IP_DISABLED
vpc-flow-logs-enabled,VPC_FLOW_LOGS_ENABLED
vpc-network-acl-unused-check,VPC_NETWORK_ACL_UNUSED_CHECK
wafv2-logging-enabled,WAFV2_LOGGING_ENABLED
audit-log-policy-exists,AWS_CONFIG_PROCESS_CHECK
